traj_id,t,y,u
5,0.0,2.4201583862304688,1.0
5,0.015640273690223694,2.4213671684265137,1.0251448154449463
5,0.03128054738044739,2.422158718109131,1.0501959323883057
5,0.04692082107067108,2.4225690364837646,1.0751208066940308
5,0.06256109476089478,2.4226319789886475,1.0998870134353638
5,0.07820136845111847,2.4223787784576416,1.1244621276855469
5,0.09384164214134216,2.4218385219573975,1.148814082145691
5,0.10948191583156586,2.4210379123687744,1.1729110479354858
5,0.12512218952178955,2.420001983642578,1.1967213153839111
5,0.14076246321201324,2.4187536239624023,1.2202134132385254
5,0.15640273690223694,2.417314291000366,1.243356466293335
5,0.17204301059246063,2.415703296661377,1.2661197185516357
5,0.18768328428268433,2.4139389991760254,1.2884727716445923
5,0.20332355797290802,2.4120378494262695,1.3103861808776855
5,0.2189638316631317,2.410015106201172,1.331830382347107
5,0.2346041053533554,2.4078848361968994,1.3527766466140747
5,0.2502443790435791,2.4056599140167236,1.3731968402862549
5,0.265884667634964,2.4033522605895996,1.3930634260177612
5,0.2815249264240265,2.400972604751587,1.4123494625091553
5,0.2971652150154114,2.3985307216644287,1.4310284852981567
5,0.3128054738044739,2.396035671234131,1.4490751028060913
5,0.32844576239585876,2.393495798110962,1.4664645195007324
5,0.34408602118492126,2.390918254852295,1.4831725358963013
5,0.35972630977630615,2.388309955596924,1.4991761445999146
5,0.37536656856536865,2.3856770992279053,1.5144528150558472
5,0.39100685715675354,2.3830249309539795,1.5289809703826904
5,0.40664711594581604,2.3803584575653076,1.5427401065826416
5,0.4222874045372009,2.3776822090148926,1.5557103157043457
5,0.4379276633262634,2.374999761581421,1.5678731203079224
5,0.4535679519176483,2.372314691543579,1.5792105197906494
5,0.4692082107067108,2.3696298599243164,1.5897057056427002
5,0.4848484992980957,2.366948127746582,1.5993430614471436
5,0.5004887580871582,2.364271402359009,1.6081076860427856
5,0.5161290168762207,2.3616015911102295,1.6159858703613281
5,0.531769335269928,2.3589401245117188,1.6229652166366577
5,0.5474095940589905,2.356288433074951,1.6290340423583984
5,0.563049852848053,2.353647232055664,1.6341817378997803
5,0.5786901116371155,2.3510169982910156,1.6383992433547974
5,0.5943304300308228,2.348398447036743,1.6416784524917603
5,0.6099706888198853,2.3457913398742676,1.6440120935440063
5,0.6256109476089478,2.343195915222168,1.6453944444656372
