traj_id,t,y,u
0,0.0,1.3943984508514404,-0.020763034000992775
0,0.015640273690223694,1.3855900764465332,-0.022835498675704002
0,0.03128054738044739,1.3765654563903809,-0.024510014802217484
0,0.04692082107067108,1.3673259019851685,-0.02579588256776333
0,0.06256109476089478,1.357872724533081,-0.026702335104346275
0,0.07820136845111847,1.3482069969177246,-0.027240466326475143
0,0.09384164214134216,1.338329792022705,-0.027422182261943817
0,0.10948191583156586,1.3282419443130493,-0.027260249480605125
0,0.12512218952178955,1.3179444074630737,-0.026768343523144722
0,0.14076246321201324,1.307437777519226,-0.025961536914110184
0,0.15640273690223694,1.296722650527954,-0.024855023249983788
0,0.17204301059246063,1.2857996225357056,-0.023465007543563843
0,0.18768328428268433,1.2746689319610596,-0.021808495745062828
0,0.20332355797290802,1.2633309364318848,-0.019903192296624184
0,0.2189638316631317,1.2517856359481812,-0.017766812816262245
0,0.2346041053533554,1.2400330305099487,-0.015418249182403088
0,0.2502443790435791,1.228073000907898,-0.012876378372311592
0,0.265884667634964,1.2159053087234497,-0.01016044057905674
0,0.2815249264240265,1.2035294771194458,-0.007290287874639034
0,0.2971652150154114,1.190945029258728,-0.004285617731511593
0,0.3128054738044739,1.178151249885559,-0.0011664667399600148
0,0.32844576239585876,1.1651471853256226,0.002047104062512517
0,0.34408602118492126,1.1519320011138916,0.005334979388862848
0,0.35972630977630615,1.1385043859481812,0.008677287958562374
0,0.37536656856536865,1.1248631477355957,0.012053977698087692
0,0.39100685715675354,1.1110066175460815,0.015445555560290813
0,0.40664711594581604,1.096933364868164,0.018832264468073845
0,0.4222874045372009,1.082641363143921,0.022195331752300262
0,0.4379276633262634,1.0681288242340088,0.02551570162177086
0,0.4535679519176483,1.0533933639526367,0.028775401413440704
0,0.4692082107067108,1.0384327173233032,0.03195630759000778
0,0.4848484992980957,1.0232442617416382,0.03504154086112976
0,0.5004887580871582,1.0078253746032715,0.03801411762833595
0,0.5161290168762207,0.9921730756759644,0.04085831344127655
0,0.531769335269928,0.9762841463088989,0.043558746576309204
0,0.5474095940589905,0.9601553678512573,0.04610093683004379
0,0.563049852848053,0.9437831044197083,0.04847133904695511
0,0.5786901116371155,0.9271636605262756,0.05065694823861122
0,0.5943304300308228,0.9102929830551147,0.05264577642083168
0,0.6099706888198853,0.8931669592857361,0.05442686006426811
0,0.6256109476089478,0.8757811784744263,0.05599002167582512
0,0.6412512063980103,0.8581309914588928,0.057326268404722214
0,0.6568915247917175,0.8402115106582642,0.05842739716172218
0,0.67253178358078,0.8220177888870239,0.05928615853190422
0,0.6881720423698425,0.8035445213317871,0.059896886348724365
0,0.703812301158905,0.7847861647605896,0.060254186391830444
0,0.7194526195526123,0.7657369375228882,0.06035437062382698
0,0.7350928783416748,0.7463909983634949,0.060194697231054306
0,0.7507331371307373,0.726742148399353,0.059772998094558716
0,0.7663733959197998,0.7067839503288269,0.05908918380737305
0,0.7820137143135071,0.6865097880363464,0.05814334750175476
0,0.7976539731025696,0.6659129858016968,0.0569370836019516
0,0.8132942318916321,0.6449865102767944,0.05547283962368965
0,0.8289344906806946,0.6237231492996216,0.0537542998790741
0,0.8445748090744019,0.6021154522895813,0.051786378026008606
0,0.8602150678634644,0.5801560282707214,0.04957461729645729
0,0.8758553266525269,0.5578371286392212,0.047125738114118576
0,0.8914955854415894,0.5351508259773254,0.044447410851716995
0,0.9071359038352966,0.5120891332626343,0.04154811054468155
0,0.9227761626243591,0.4886441230773926,0.03843788430094719
0,0.9384164214134216,0.46480754017829895,0.035126298666000366
0,0.9540566802024841,0.440571129322052,0.03162534907460213
0,0.9696969985961914,0.4159265458583832,0.027947131544351578
0,0.9853372573852539,0.3908657133579254,0.024104077368974686
0,1.0009775161743164,0.36538028717041016,0.020109420642256737
0,1.016617774963379,0.33946213126182556,0.015978248789906502
0,1.0322580337524414,0.31310316920280457,0.01172516867518425
0,1.047898292541504,0.28629550337791443,0.007365067023783922
0,1.063538670539856,0.2590312361717224,0.002914159558713436
0,1.0791789293289185,0.2313033938407898,-0.0016112318262457848
0,1.094819188117981,0.2031046748161316,-0.00619423808529973
0,1.1104594469070435,0.17442838847637177,-0.010818337090313435
0,1.126099705696106,0.14526832103729248,-0.01546600740402937
0,1.1417399644851685,0.11561881750822067,-0.020119035616517067
0,1.157380223274231,0.08547483384609222,-0.024760255590081215
0,1.1730204820632935,0.05483207851648331,-0.029372164979577065
0,1.1886608600616455,0.023686837404966354,-0.03393632918596268
0,1.204301118850708,-0.007962960749864578,-0.038435302674770355
0,1.2199413776397705,-0.040119048207998276,-0.042851127684116364
0,1.235581636428833,-0.0727817714214325,-0.04716656729578972
0,1.2512218952178955,-0.10595019906759262,-0.051364343613386154
0,1.266862154006958,-0.13962198793888092,-0.05542733147740364
0,1.2825024127960205,-0.1737932562828064,-0.0593392513692379
0,1.298142671585083,-0.20845843851566315,-0.06308318674564362
0,1.313783049583435,-0.2436104416847229,-0.06664448231458664
0,1.3294233083724976,-0.2792394161224365,-0.07000675797462463
0,1.34506356716156,-0.3153342008590698,-0.07315590977668762
